technique,image_id,roi_index,roi_pixels_w,roi_pixels_h,roi_binary_bytes,roi_base64_chars,roi_base64_bytes_utf8,roi_data_url_bytes_utf8,roi_x,roi_y,roi_box_w,roi_box_h,roi_score,roi_label
GazeRoi+GlobalThumb,COCO_val2014_000000030198.jpg,0,280,308,22608,30144,30144,30167,190,79,280,308,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000030470.jpg,0,170,550,43242,57656,57656,57679,109,70,170,550,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000030470.jpg,0,120,460,25991,34656,34656,34679,139,30,120,460,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000030548.jpg,0,110,90,4500,6000,6000,6023,220,120,110,90,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000030675.jpg,0,480,120,38721,51628,51628,51651,90,220,480,120,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000030828.jpg,0,120,81,7721,10296,10296,10319,150,148,120,81,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000030843.jpg,0,92,490,24416,32556,32556,32579,141,140,92,490,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000031000.jpg,0,340,120,11832,15776,15776,15799,120,130,340,120,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000031217.jpg,0,290,328,35431,47244,47244,47267,320,89,290,328,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000031368.jpg,0,259,540,41720,55628,55628,55651,69,70,259,540,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000031471.jpg,0,140,190,17040,22720,22720,22743,490,148,140,190,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000031980.jpg,0,95,70,6818,9092,9092,9115,195,116,95,70,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000032039.jpg,0,320,179,32197,42932,42932,42955,120,158,320,179,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000032625.jpg,0,240,126,4442,5924,5924,5947,219,420,240,126,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000032677.jpg,0,310,340,51513,68684,68684,68707,89,130,310,340,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000032708.jpg,0,200,230,19680,26240,26240,26263,220,140,200,230,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000032901.jpg,0,280,110,16282,21712,21712,21735,120,119,280,110,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000032952.jpg,0,130,141,6499,8668,8668,8691,190,110,130,141,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000032960.jpg,0,170,90,11343,15124,15124,15147,320,129,170,90,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000033008.jpg,0,400,150,14128,18840,18840,18863,150,150,400,150,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000033073.jpg,0,240,160,19776,26368,26368,26391,0,210,240,160,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000033377.jpg,0,140,90,9303,12404,12404,12427,100,160,140,90,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000033441.jpg,0,240,278,18443,24592,24592,24615,133,172,240,278,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000033626.jpg,0,160,420,20866,27824,27824,27847,148,130,160,420,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000033717.jpg,0,120,90,4895,6528,6528,6551,390,100,120,90,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000033835.jpg,0,450,160,24718,32960,32960,32983,190,140,450,160,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000033904.jpg,0,230,160,9661,12884,12884,12907,200,160,230,160,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000034015.jpg,0,170,279,15046,20064,20064,20087,330,59,170,279,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000034869.jpg,0,270,120,20668,27560,27560,27583,170,129,270,120,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000035279.jpg,0,510,403,84155,112208,112208,112231,20,20,510,403,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000035313.jpg,0,230,318,23331,31108,31108,31131,80,49,230,318,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000035326.jpg,0,450,220,36300,48400,48400,48423,110,190,450,220,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000035328.jpg,0,240,92,12835,17116,17116,17139,290,140,240,92,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000035963.jpg,0,260,310,39163,52220,52220,52243,70,120,260,310,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000036409.jpg,0,118,204,13344,17792,17792,17815,140,164,118,204,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000036487.jpg,0,63,196,5027,6704,6704,6727,131,70,63,196,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000036661.jpg,0,120,90,3133,4180,4180,4203,150,250,120,90,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000036761.jpg,0,420,80,13802,18404,18404,18427,120,188,420,80,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000036810.jpg,0,160,90,9222,12296,12296,12319,210,140,160,90,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000036810.jpg,0,170,130,12714,16952,16952,16975,220,130,170,130,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000037322.jpg,0,440,71,14363,19152,19152,19175,70,39,440,71,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000037339.jpg,0,171,180,11671,15564,15564,15587,20,140,171,180,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000037629.jpg,0,360,120,19881,26508,26508,26531,130,180,360,120,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000037671.jpg,0,370,230,62287,83052,83052,83075,120,30,370,230,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000037709.jpg,0,320,220,26513,35352,35352,35375,130,100,320,220,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000037751.jpg,0,520,150,30394,40528,40528,40551,60,180,520,150,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000037783.jpg,0,230,320,31750,42336,42336,42359,159,150,230,320,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000037958.jpg,0,310,110,14473,19300,19300,19323,190,170,310,110,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000038465.jpg,0,470,160,23301,31068,31068,31091,100,168,470,160,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000038488.jpg,0,130,170,15506,20676,20676,20699,360,209,130,170,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000038540.jpg,0,110,90,5229,6972,6972,6995,280,210,110,90,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000038540.jpg,0,480,250,50866,67824,67824,67847,40,230,480,250,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000038586.jpg,0,440,81,17112,22816,22816,22839,120,49,440,81,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000038829.jpg,0,120,130,7837,10452,10452,10475,250,109,120,130,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000038875.jpg,0,290,100,12112,16152,16152,16175,250,310,290,100,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000039480.jpg,0,420,250,26876,35836,35836,35859,190,19,420,250,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000039628.jpg,0,259,200,25272,33696,33696,33719,49,200,259,200,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000039718.jpg,0,380,210,25117,33492,33492,33515,30,120,380,210,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000039865.jpg,0,120,60,6193,8260,8260,8283,280,159,120,60,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000039951.jpg,0,230,203,12502,16672,16672,16695,120,111,230,203,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000040011.jpg,0,300,80,16692,22256,22256,22279,160,189,300,80,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000040341.jpg,0,360,232,49562,66084,66084,66107,190,70,360,232,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000040446.jpg,0,260,271,30808,41080,41080,41103,180,19,260,271,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000040711.jpg,0,370,270,23057,30744,30744,30767,100,190,370,270,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000041180.jpg,0,120,130,6278,8372,8372,8395,199,240,120,130,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000041199.jpg,0,420,72,14221,18964,18964,18987,80,122,420,72,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000041200.jpg,0,380,470,87399,116532,116532,116555,50,100,380,470,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000042482.jpg,0,520,390,66235,88316,88316,88339,80,30,520,390,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000043092.jpg,0,420,270,40742,54324,54324,54347,90,110,420,270,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000043170.jpg,0,400,110,19375,25836,25836,25859,60,190,400,110,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000043218.jpg,0,270,110,7385,9848,9848,9871,200,209,270,110,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000043218.jpg,0,520,141,18757,25012,25012,25035,40,258,520,141,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000043670.jpg,0,280,210,26534,35380,35380,35403,220,130,280,210,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000043670.jpg,0,320,120,17874,23832,23832,23855,220,170,320,120,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000043673.jpg,0,250,150,11581,15444,15444,15467,130,160,250,150,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000043816.jpg,0,520,229,52441,69924,69924,69947,110,108,520,229,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000043816.jpg,0,110,80,7116,9488,9488,9511,300,138,110,80,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000043838.jpg,0,239,260,19434,25912,25912,25935,59,350,239,260,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000043944.jpg,0,320,280,39319,52428,52428,52451,70,160,320,280,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000043997.jpg,0,160,200,7157,9544,9544,9567,240,90,160,200,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000044045.jpg,0,100,120,6968,9292,9292,9315,300,260,100,120,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000044081.jpg,0,143,120,4799,6400,6400,6423,191,180,143,120,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000044361.jpg,0,380,140,15958,21280,21280,21303,70,139,380,140,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000044476.jpg,0,458,150,31045,41396,41396,41419,59,130,458,150,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000044478.jpg,0,150,162,9882,13176,13176,13199,200,131,150,162,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000044520.jpg,0,235,235,26235,34980,34980,35003,109,78,235,235,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000044612.jpg,0,410,233,35747,47664,47664,47687,40,90,410,233,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000044800.jpg,0,322,94,12274,16368,16368,16391,132,117,322,94,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000044800.jpg,0,454,118,18077,24104,24104,24127,39,132,454,118,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000044802.jpg,0,530,219,49895,66528,66528,66551,10,99,530,219,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000044934.jpg,0,430,370,64477,85972,85972,85995,120,70,430,370,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000045105.jpg,0,200,193,26987,35984,35984,36007,190,70,200,193,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000045516.jpg,0,330,239,24402,32536,32536,32559,160,198,330,239,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000045586.jpg,0,102,71,4361,5816,5816,5839,250,179,102,71,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000045626.jpg,0,390,110,19726,26304,26304,26327,130,188,390,110,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000045626.jpg,0,170,130,13614,18152,18152,18175,220,158,170,130,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000045644.jpg,0,480,300,65478,87304,87304,87327,60,70,480,300,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000045644.jpg,0,530,260,66510,88680,88680,88703,60,60,530,260,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000045644.jpg,0,150,110,7113,9484,9484,9507,40,360,150,110,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000045687.jpg,0,420,80,10647,14196,14196,14219,200,227,420,80,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000045746.jpg,0,370,230,23013,30684,30684,30707,120,160,370,230,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000046101.jpg,0,300,190,15391,20524,20524,20547,90,170,300,190,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000046252.jpg,0,310,100,20768,27692,27692,27715,200,170,310,100,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000046252.jpg,0,350,290,63167,84224,84224,84247,150,120,350,290,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000046316.jpg,0,120,111,5908,7880,7880,7903,480,201,120,111,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000046463.jpg,0,173,80,4086,5448,5448,5471,132,117,173,80,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000046736.jpg,0,310,120,18908,25212,25212,25235,190,149,310,120,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000046877.jpg,0,360,370,56658,75544,75544,75567,100,100,360,370,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000047121.jpg,0,110,90,2479,3308,3308,3331,260,320,110,90,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000047471.jpg,0,360,269,27750,37000,37000,37023,90,129,360,269,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000047585.jpg,0,172,120,11017,14692,14692,14715,121,180,172,120,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000047588.jpg,0,120,70,12319,16428,16428,16451,160,169,120,70,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000047739.jpg,0,220,170,18423,24564,24564,24587,110,90,220,170,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000048050.jpg,0,470,347,54746,72996,72996,73019,60,109,470,347,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000048475.jpg,0,250,190,12265,16356,16356,16379,230,260,250,190,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000048564.jpg,0,180,360,26321,35096,35096,35119,69,20,180,360,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000048653.jpg,0,300,179,29737,39652,39652,39675,250,198,300,179,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000048684.jpg,0,110,90,4444,5928,5928,5951,400,140,110,90,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000048692.jpg,0,510,380,82671,110228,110228,110251,40,39,510,380,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000048738.jpg,0,130,81,9188,12252,12252,12275,240,178,130,81,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049006.jpg,0,150,170,8676,11568,11568,11591,210,209,150,170,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049115.jpg,0,139,250,37661,50216,50216,50239,198,90,139,250,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049151.jpg,0,130,149,8645,11528,11528,11551,100,99,130,149,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049473.jpg,0,220,63,4641,6188,6188,6211,195,179,220,63,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049517.jpg,0,470,219,28531,38044,38044,38067,140,69,470,219,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049667.jpg,0,150,120,13179,17572,17572,17595,198,70,150,120,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049667.jpg,0,110,360,24062,32084,32084,32107,178,150,110,360,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049667.jpg,0,199,480,53244,70992,70992,71015,109,10,199,480,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049688.jpg,0,500,293,40410,53880,53880,53903,0,131,500,293,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049688.jpg,0,120,112,7628,10172,10172,10195,140,222,120,112,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049731.jpg,0,170,270,30865,41156,41156,41179,200,200,170,270,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049759.jpg,0,330,90,12756,17008,17008,17031,220,99,330,90,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049984.jpg,0,239,290,16967,22624,22624,22647,188,50,239,290,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000049984.jpg,0,101,180,9591,12788,12788,12811,148,240,101,180,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050025.jpg,0,380,201,21470,28628,28628,28651,100,140,380,201,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050025.jpg,0,190,131,9583,12780,12780,12803,210,170,190,131,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050125.jpg,0,130,111,9071,12096,12096,12119,320,151,130,111,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050125.jpg,0,120,81,6007,8012,8012,8035,420,151,120,81,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050306.jpg,0,320,170,34497,45996,45996,46019,170,199,320,170,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050352.jpg,0,240,500,85674,114232,114232,114255,100,80,240,500,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050355.jpg,0,600,260,57820,77096,77096,77119,30,140,600,260,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050485.jpg,0,420,300,54145,72196,72196,72219,130,160,420,300,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050609.jpg,0,357,203,20304,27072,27072,27095,7,126,357,203,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050637.jpg,0,320,141,19890,26520,26520,26543,220,338,320,141,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050679.jpg,0,160,70,6173,8232,8232,8255,200,139,160,70,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050752.jpg,0,460,100,22716,30288,30288,30311,50,180,460,100,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050782.jpg,0,120,80,5578,7440,7440,7463,160,139,120,80,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000050844.jpg,0,242,274,37958,50612,50612,50635,38,78,242,274,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000051040.jpg,0,200,220,25040,33388,33388,33411,270,50,200,220,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000051174.jpg,0,370,309,52011,69348,69348,69371,110,59,370,309,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000051304.jpg,0,150,153,14842,19792,19792,19815,250,151,150,153,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000051335.jpg,0,231,174,15179,20240,20240,20263,181,219,231,174,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000051533.jpg,0,299,270,29460,39280,39280,39303,179,100,299,270,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000051741.jpg,0,170,100,5484,7312,7312,7335,100,230,170,100,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000051844.jpg,0,570,310,42686,56916,56916,56939,40,10,570,310,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000052016.jpg,0,100,400,26219,34960,34960,34983,200,160,100,400,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000052107.jpg,0,170,121,14428,19240,19240,19263,260,150,170,121,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000052233.jpg,0,273,300,32849,43800,43800,43823,121,150,273,300,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000052746.jpg,0,400,219,31487,41984,41984,42007,54,39,400,219,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000052803.jpg,0,141,235,10978,14640,14640,14663,123,125,141,235,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000053058.jpg,0,420,540,86843,115792,115792,115815,0,90,420,540,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000053081.jpg,0,450,130,23624,31500,31500,31523,100,198,450,130,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000053123.jpg,0,190,220,19630,26176,26176,26199,188,210,190,220,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000053465.jpg,0,130,71,7974,10632,10632,10655,170,158,130,71,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000053465.jpg,0,420,140,28959,38612,38612,38635,130,119,420,140,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000053665.jpg,0,274,235,8751,11668,11668,11691,117,70,274,235,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000053965.jpg,0,431,133,16879,22508,22508,22531,46,125,431,133,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054088.jpg,0,270,112,13810,18416,18416,18439,300,161,270,112,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054091.jpg,0,130,140,9831,13108,13108,13131,220,80,130,140,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054301.jpg,0,270,260,30463,40620,40620,40643,280,69,270,260,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054335.jpg,0,125,259,11086,14784,14784,14807,139,70,125,259,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054355.jpg,0,380,260,46313,61752,61752,61775,200,130,380,260,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054517.jpg,0,360,250,22925,30568,30568,30591,60,30,360,250,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054517.jpg,0,340,180,17584,23448,23448,23471,60,120,340,180,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054671.jpg,0,120,81,4430,5908,5908,5931,250,128,120,81,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054750.jpg,0,360,298,48387,64516,64516,64539,130,129,360,298,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054761.jpg,0,420,224,43648,58200,58200,58223,160,60,420,224,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054955.jpg,0,440,345,53254,71008,71008,71031,60,30,440,345,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054955.jpg,0,110,82,7813,10420,10420,10443,260,202,110,82,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000054965.jpg,0,260,281,32615,43488,43488,43511,260,40,260,281,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000055022.jpg,0,90,120,7795,10396,10396,10419,180,190,90,120,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000055066.jpg,0,102,165,4051,5404,5404,5427,78,148,102,165,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000055223.jpg,0,460,249,52741,70324,70324,70347,160,139,460,249,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000055272.jpg,0,450,101,14417,19224,19224,19247,70,148,450,101,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000055524.jpg,0,328,540,91415,121888,121888,121911,39,0,328,540,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000055668.jpg,0,410,180,21574,28768,28768,28791,110,110,410,180,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000056002.jpg,0,510,280,42673,56900,56900,56923,100,40,510,280,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000056129.jpg,0,310,220,37209,49612,49612,49635,210,160,310,220,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000056267.jpg,0,270,160,23872,31832,31832,31855,290,20,270,160,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000056288.jpg,0,380,290,51164,68220,68220,68243,30,130,380,290,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000056302.jpg,0,290,100,13834,18448,18448,18471,150,218,290,100,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000056567.jpg,0,260,320,32201,42936,42936,42959,200,30,260,320,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000056580.jpg,0,241,310,32902,43872,43872,43895,271,150,241,310,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000056874.jpg,0,170,290,22424,29900,29900,29923,130,150,170,290,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000056960.jpg,0,160,240,14448,19264,19264,19287,440,160,160,240,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000057086.jpg,0,120,91,4455,5940,5940,5963,220,158,120,91,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000057150.jpg,0,125,95,6528,8704,8704,8727,10,50,125,95,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000057571.jpg,0,418,370,50748,67664,67664,67687,9,100,418,370,1.000000,
GazeRoi+GlobalThumb,COCO_val2014_000000057814.jpg,0,310,110,11327,15104,15104,15127,270,220,310,110,1.000000,
